image_id,event_id,outer_fold,role
subsetted_512x512_HLS.S30.T13TCM.2020215.v1.4,MT4635510649020200715,1,train
subsetted_512x512_HLS.S30.T13TCM.2020250.v1.4,MT4675110703320200807,1,train
subsetted_512x512_HLS.S30.T13TCN.2020278.v1.4,MT4738010691520200902,1,train
subsetted_512x512_HLS.S30.T13TDE.2020247.v1.4,CO3985110606520200814,1,val
subsetted_512x512_HLS.S30.T13TDF.2018222.v1.4,WY4102310619920180610,1,val
subsetted_512x512_HLS.S30.T13TDK.2020280.v1.4,WY4466210575120200903,1,train
subsetted_512x512_HLS.S30.T13TDL.2020307.v1.4,MT4541710565520201006,1,test
subsetted_512x512_HLS.S30.T13TDM.2020250.v1.4,MT4620510572420200806,1,train
subsetted_512x512_HLS.S30.T13TEF.2019109.v1.4,CO4069910400320190319,1,test
subsetted_512x512_HLS.S30.T13TEG.2019157.v1.4,NE4230710373320190405,1,test
subsetted_512x512_HLS.S30.T13TEL.2020307.v1.4,MT4571210446620201012,1,test
subsetted_512x512_HLS.S30.T13TEN.2018245.v1.4,MT4736310474020180809,1,train
subsetted_512x512_HLS.S30.T13TFH.2020204.v1.4,SD4311610262120200616,1,train
subsetted_512x512_HLS.S30.T13TFJ.2020264.v1.4,SD4327410271120200806,1,train
subsetted_512x512_HLS.S30.T13TGH.2020304.v1.4,NE4280510153220200928,1,train
subsetted_512x512_HLS.S30.T13UCP.2020248.v1.4,MT4783310693320200821,1,train
subsetted_512x512_HLS.S30.T13UDP.2018290.v1.4,MT4835010534020180831,1,train
subsetted_512x512_HLS.S30.T13UDP.2020255.v1.4,MT4818110588720200824,1,train
subsetted_512x512_HLS.S30.T14RKU.2020158.v1.4,TX3029010150020200419,1,val
subsetted_512x512_HLS.S30.T14RKV.2018143.v1.4,TX3097610133020180413,1,train
subsetted_512x512_HLS.S30.T14RKV.2018193.v1.4,TX3086610127820180604,1,train
subsetted_512x512_HLS.S30.T14RKV.2020268.v1.4,TX3086010191020200831,1,train
subsetted_512x512_HLS.S30.T14RLT.2020273.v1.4,TX2932610087120200827,1,train
subsetted_512x512_HLS.S30.T14RLU.2019293.v1.4,TX3064710027020190914,1,train
subsetted_512x512_HLS.S30.T14RLU.2020193.v1.4,TX3065310092220200611,1,train
subsetted_512x512_HLS.S30.T14RLU.2020278.v1.4,TX3034010088120200816,1,train
subsetted_512x512_HLS.S30.T14RLV.2018043.v1.4,TX3095610045720180124,1,train
subsetted_512x512_HLS.S30.T14RMV.2020220.v1.4,TX3149009984920200712,1,test
subsetted_512x512_HLS.S30.T14RNU.2018215.v1.4,TX3065009856720180718,1,test
subsetted_512x512_HLS.S30.T14RNV.2020220.v1.4,TX3146709888420200712,1,train
subsetted_512x512_HLS.S30.T14RPQ.2018107.v1.4,TX2708809759120180311,1,train
subsetted_512x512_HLS.S30.T14SKA.2020223.v1.4,TX3159210116820200704,1,train
subsetted_512x512_HLS.S30.T14SKE.2019111.v1.4,TX3575010162220190313,1,train
subsetted_512x512_HLS.S30.T14SKE.2020216.v1.4,TX3570310164720200711,1,train
subsetted_512x512_HLS.S30.T14SKE.2020281.v1.4,TX3540410187920200820,1,test
subsetted_512x512_HLS.S30.T14SLA.2020193.v1.4,TX3206310086420200619,1,train
subsetted_512x512_HLS.S30.T14SLA.2020223.v1.4,TX3231910015220200713,1,train
subsetted_512x512_HLS.S30.T14SLC.2018038.v1.4,TX3401610055920180125,1,train
subsetted_512x512_HLS.S30.T14SLD.2018138.v1.4,TX3506710118520180402,1,train
subsetted_512x512_HLS.S30.T14SLD.2018218.v1.4,TX3455510115820180717,1,train
subsetted_512x512_HLS.S30.T14SLD.2020218.v1.4,TX3447710074220200711,1,train
subsetted_512x512_HLS.S30.T14SLE.2018098.v1.4,TX3546110085220180323,1,test
subsetted_512x512_HLS.S30.T14SLE.2018138.v1.4,TX3522410013020180413,1,train
subsetted_512x512_HLS.S30.T14SLE.2019098.v1.4,TX3573210066420190313,1,test
subsetted_512x512_HLS.S30.T14SLE.2019248.v1.4,TX3582410101520190807,1,train
subsetted_512x512_HLS.S30.T14SLE.2020323.v1.4,TX3568810093120201011,1,val
subsetted_512x512_HLS.S30.T14SLF.2020108.v1.4,OK3661710061020200307,1,train
subsetted_512x512_HLS.S30.T14SMB.2018073.v1.4,TX3272009947720180226,1,val
subsetted_512x512_HLS.S30.T14SMB.2018138.v1.4,TX3267009971820180413,1,train
subsetted_512x512_HLS.S30.T14SMB.2020268.v1.4,TX3268709915020200830,1,test
subsetted_512x512_HLS.S30.T14SMC.2019258.v1.4,TX3402609987020190820,1,train
subsetted_512x512_HLS.S30.T14SMD.2018138.v1.4,TX3482010022020180413,1,test
subsetted_512x512_HLS.S30.T14SME.2018138.v1.4,OK3566409983720180413,1,test
subsetted_512x512_HLS.S30.T14SMF.2018098.v1.4,OK3680809902720180218,1,test
subsetted_512x512_HLS.S30.T14SNB.2018215.v1.4,TX3300809836120180710,1,train
subsetted_512x512_HLS.S30.T14SND.2018215.v1.4,OK3475809868420180702,1,train
subsetted_512x512_HLS.S30.T14SNF.2018095.v1.4,OK3648509869620180306,1,train
subsetted_512x512_HLS.S30.T14SNF.2020183.v1.4,OK3632609837220200610,1,train
subsetted_512x512_HLS.S30.T14SNG.2020183.v1.4,OK3698609831720200617,1,val
subsetted_512x512_HLS.S30.T14SPB.2018035.v1.4,TX3272509755820180122,1,test
subsetted_512x512_HLS.S30.T14SQE.2020065.v1.4,OK3525609595520200222,1,train
subsetted_512x512_HLS.S30.T14SQF.2018075.v1.4,OK3642109646420180203,1,val
subsetted_512x512_HLS.S30.T14SQF.2018100.v1.4,OK3650509633420180324,1,train
subsetted_512x512_HLS.S30.T14SQJ.2020340.v1.4,KS3919209595820201118,1,train
subsetted_512x512_HLS.S30.T14TQT.2021112.v1.4,MN4771209630220210329,1,val
subsetted_512x512_HLS.S30.T14UPU.2021112.v1.4,MN4866009654320210321,1,train
subsetted_512x512_HLS.S30.T14UPV.2018136.v1.4,MN4884009637020180429,1,train
subsetted_512x512_HLS.S30.T14UQU.2021112.v1.4,MN4796109539420210307,1,test
subsetted_512x512_HLS.S30.T15RVP.2021063.v1.4,LA2991209334620210223,1,test
subsetted_512x512_HLS.S30.T15STU.2018237.v1.4,OK3434009530020180724,1,train
subsetted_512x512_HLS.S30.T15STV.2018102.v1.4,OK3535809587220180315,1,train
subsetted_512x512_HLS.S30.T15SUU.2018062.v1.4,AR3497109415320180202,1,train
subsetted_512x512_HLS.S30.T15SVA.2019092.v1.4,MO3686909295920190323,1,train
subsetted_512x512_HLS.S30.T15SXA.2018154.v1.4,MO3691709150920180412,1,train
subsetted_512x512_HLS.S30.T16RBU.2020123.v1.4,MS3041208915720200426,1,train
subsetted_512x512_HLS.S30.T16SGA.2018107.v1.4,GA3239508464820180322,1,train
subsetted_512x512_HLS.S30.T17RMJ.2018064.v1.4,FL2616308144920180212,1,train
subsetted_512x512_HLS.S30.T17RML.2018064.v1.4,FL2751908119020180204,1,train
subsetted_512x512_HLS.S30.T17RNK.2019081.v1.4,FL2634008064020190119,1,test
subsetted_512x512_HLS.S30.T17RNK.2020126.v1.4,FL2623908094820200410,1,train
subsetted_512x512_HLS.S30.T17SLB.2019287.v1.4,KY3760808261720190917,1,val
subsetted_512x512_HLS.S30.T17SNS.2021128.v1.4,SC3269708070820210406,1,train
subsetted_512x512_HLS.S30.T18TWK.2018121.v1.4,NJ3974007449020180422,1,val
subsetted_512x512_HLS.S30.T18TWK.2019093.v1.4,NJ3977007445020190330,1,test
subsetted_512x512_HLS.S30.T18TXQ.2018266.v1.4,NY4487007364020180712,1,train
subsetted_512x512_HLS.S30.T10SEH.2018190.v1.4,CA3881012220020180630,1,val
subsetted_512x512_HLS.S30.T10SFE.2021166.v1.4,CA3595912083320210530,1,test
subsetted_512x512_HLS.S30.T10SFF.2020215.v1.4,CA3667512102020200715,1,train
subsetted_512x512_HLS.S30.T10SFG.2020185.v1.4,CA3706812121320200628,1,test
subsetted_512x512_HLS.S30.T10SFG.2020215.v1.4,CA3702412151420200705,1,train
subsetted_512x512_HLS.S30.T10SGD.2018257.v1.4,CA3511712010020180819,1,val
subsetted_512x512_HLS.S30.T10SGF.2020217.v1.4,CA3609512052220200713,1,train
subsetted_512x512_HLS.S30.T10SGG.2018187.v1.4,CA3735012030020180615,1,train
subsetted_512x512_HLS.S30.T10SGG.2020247.v1.4,CA3780512029420200820,1,train
subsetted_512x512_HLS.S30.T10TFL.2018215.v1.4,CA4063012088020180727,1,train
subsetted_512x512_HLS.S30.T10TFM.2019215.v1.4,CA4172612124320190728,1,train
subsetted_512x512_HLS.S30.T10TFM.2020215.v1.4,CA4173712105820200723,1,val
subsetted_512x512_HLS.S30.T10TFQ.2018183.v1.4,OR4453912142620180621,1,test
subsetted_512x512_HLS.S30.T10TFR.2018188.v1.4,OR4527212061320180622,1,train
subsetted_512x512_HLS.S30.T10TFR.2020173.v1.4,OR4556212040420200429,1,val
subsetted_512x512_HLS.S30.T10TGK.2019245.v1.4,CA3988012002520190824,1,train
subsetted_512x512_HLS.S30.T10TGK.2020285.v1.4,CA3968112017120200814,1,test
subsetted_512x512_HLS.S30.T10TGL.2018215.v1.4,CA4129012012020180713,1,train
subsetted_512x512_HLS.S30.T10TGL.2020265.v1.4,CA4102912028120200818,1,train
subsetted_512x512_HLS.S30.T10TGM.2020215.v1.4,NV4180711966720200727,1,test
subsetted_512x512_HLS.S30.T10TGR.2018215.v1.4,OR4576612011120180727,1,train
subsetted_512x512_HLS.S30.T10TGR.2019215.v1.4,OR4572112013020190713,1,test
subsetted_512x512_HLS.S30.T10TGR.2019245.v1.4,OR4504511946220190805,1,train
subsetted_512x512_HLS.S30.T10TGS.2018245.v1.4,WA4673711934020180802,1,test
subsetted_512x512_HLS.S30.T10TGS.2020215.v1.4,WA4676511950920200706,1,val
subsetted_512x512_HLS.S30.T10TGT.2018188.v1.4,WA4696612008020180620,1,val
subsetted_512x512_HLS.S30.T10TGT.2018285.v1.4,WA4742412023220180901,1,val
subsetted_512x512_HLS.S30.T10TGT.2020218.v1.4,WA4729212017020200724,1,train
subsetted_512x512_HLS.S30.T10UGV.2020218.v1.4,WA4866711925320200728,1,train
subsetted_512x512_HLS.S30.T11SLB.2018197.v1.4,CA3756511912720180611,1,val
subsetted_512x512_HLS.S30.T11SLT.2019309.v1.4,CA3428211880320191030,1,train
subsetted_512x512_HLS.S30.T11SLU.2018274.v1.4,CA3449011860020180922,1,train
subsetted_512x512_HLS.S30.T11SLU.2021188.v1.4,CA3494811892720210627,1,train
subsetted_512x512_HLS.S30.T11SLV.2018249.v1.4,CA3540011877020180803,1,test
subsetted_512x512_HLS.S30.T11SLV.2020222.v1.4,CA3531811870820200701,1,test
subsetted_512x512_HLS.S30.T11SLV.2021186.v1.4,CA3602211875920210618,1,train
subsetted_512x512_HLS.S30.T11SLV.2021216.v1.4,CA3540811843620210720,1,train
subsetted_512x512_HLS.S30.T11SLV.2021331.v1.4,CA3604711863120210910,1,train
subsetted_512x512_HLS.S30.T11SMS.2018259.v1.4,CA3338011743020180706,1,test
subsetted_512x512_HLS.S30.T11SMT.2019309.v1.4,CA3399211705920191010,1,train
subsetted_512x512_HLS.S30.T11SMT.2021248.v1.4,CA3350411735320210828,1,train
subsetted_512x512_HLS.S30.T11SMU.2020299.v1.4,CA3424811795920200906,1,test
subsetted_512x512_HLS.S30.T11SMV.2020234.v1.4,CA3606611745820200728,1,train
subsetted_512x512_HLS.S30.T11SNT.2020221.v1.4,CA3399211696420200731,1,train
subsetted_512x512_HLS.S30.T11SPB.2019281.v1.4,NV3721011487220190823,1,train
subsetted_512x512_HLS.S30.T11SPB.2020241.v1.4,NV3731011483320200719,1,test
subsetted_512x512_HLS.S30.T11SPD.2020184.v1.4,NV3883311498820200624,1,val
subsetted_512x512_HLS.S30.T11SQA.2019226.v1.4,NV3616411427620190725,1,train
subsetted_512x512_HLS.S30.T11SQB.2020241.v1.4,NV3716311461020200708,1,train
subsetted_512x512_HLS.S30.T11TLE.2019257.v1.4,NV3974911820520190813,1,train
subsetted_512x512_HLS.S30.T11TLG.2018247.v1.4,NV4186711864020180724,1,train
subsetted_512x512_HLS.S30.T11TLH.2018152.v1.4,OR4327211882920180427,1,test
subsetted_512x512_HLS.S30.T11TLL.2018215.v1.4,OR4597411899820180729,1,val
subsetted_512x512_HLS.S30.T11TLM.2018245.v1.4,WA4646011897220180817,1,val
subsetted_512x512_HLS.S30.T11TLM.2019245.v1.4,WA4662511872120190802,1,train
subsetted_512x512_HLS.S30.T11TME.2019222.v1.4,NV4057511751220190723,1,test
subsetted_512x512_HLS.S30.T11TMF.2020217.v1.4,NV4124711727320200723,1,train
subsetted_512x512_HLS.S30.T11TMG.2019217.v1.4,NV4164111779920190723,1,train
subsetted_512x512_HLS.S30.T11TMH.2019227.v1.4,OR4245011723920190723,1,test
subsetted_512x512_HLS.S30.T11TMK.2018217.v1.4,ID4447411719020180725,1,val
subsetted_512x512_HLS.S30.T11TMK.2020247.v1.4,OR4441811785820200817,1,train
subsetted_512x512_HLS.S30.T11TNF.2019224.v1.4,NV4116511680820190722,1,val
subsetted_512x512_HLS.S30.T11TNJ.2018217.v1.4,ID4401511615420180725,1,test
subsetted_512x512_HLS.S30.T11TNJ.2019217.v1.4,ID4414411669220190714,1,train
subsetted_512x512_HLS.S30.T11TPE.2020219.v1.4,NV4061811574920200719,1,train
subsetted_512x512_HLS.S30.T11TPH.2018219.v1.4,ID4304311477420180717,1,train
subsetted_512x512_HLS.S30.T11TPH.2018244.v1.4,ID4275711555220180822,1,train
subsetted_512x512_HLS.S30.T11TPH.2019244.v1.4,ID4286811517820190809,1,train
subsetted_512x512_HLS.S30.T11TPH.2020249.v1.4,ID4292211511120200819,1,test
subsetted_512x512_HLS.S30.T11TPM.2021223.v1.4,ID4645911452820210707,1,val
subsetted_512x512_HLS.S30.T11TQG.2018221.v1.4,ID4218811351720180726,1,val
subsetted_512x512_HLS.S30.T11TQG.2018291.v1.4,ID4223511346220180922,1,val
subsetted_512x512_HLS.S30.T11TQG.2020306.v1.4,ID4235511352920201010,1,val
subsetted_512x512_HLS.S30.T11TQH.2018219.v1.4,ID4316911383020180716,1,train
subsetted_512x512_HLS.S30.T11TQH.2019244.v1.4,ID4319611377420190801,1,train
subsetted_512x512_HLS.S30.T11ULP.2020215.v1.4,WA4813711903820200723,1,test
subsetted_512x512_HLS.S30.T12RVV.2020320.v1.4,AZ3160611150220201027,1,val
subsetted_512x512_HLS.S30.T12RXV.2018182.v1.4,AZ3153510989320180607,1,test
subsetted_512x512_HLS.S30.T12RXV.2019062.v1.4,NM3145210885920190207,1,train
subsetted_512x512_HLS.S30.T12STD.2018168.v1.4,AZ3495111328920180515,1,train
subsetted_512x512_HLS.S30.T12STF.2018231.v1.4,AZ3689811361420180708,1,train
subsetted_512x512_HLS.S30.T12STG.2018186.v1.4,UT3739711342320180627,1,train
subsetted_512x512_HLS.S30.T12STG.2020241.v1.4,UT3715711356620200714,1,test
subsetted_512x512_HLS.S30.T12STJ.2020241.v1.4,UT3932711339120200719,1,val
subsetted_512x512_HLS.S30.T12SUC.2019223.v1.4,AZ3424311248720190714,1,train
subsetted_512x512_HLS.S30.T12SUC.2020153.v1.4,AZ3415011213920200531,1,train
subsetted_512x512_HLS.S30.T12SUC.2020248.v1.4,AZ3417411217520200807,1,val
subsetted_512x512_HLS.S30.T12SUD.2018168.v1.4,AZ3468811236620180511,1,test
subsetted_512x512_HLS.S30.T12SUE.2020218.v1.4,AZ3563211274720200705,1,train
subsetted_512x512_HLS.S30.T12SUF.2020183.v1.4,AZ3662811235020200608,1,val
subsetted_512x512_HLS.S30.T12SUH.2020268.v1.4,UT3821211280820200822,1,train
subsetted_512x512_HLS.S30.T12SUJ.2019298.v1.4,UT3887311238420190908,1,test
subsetted_512x512_HLS.S30.T12SUJ.2019308.v1.4,UT3952611225620191026,1,test
subsetted_512x512_HLS.S30.T12SUJ.2020186.v1.4,UT3942511234720200626,1,train
subsetted_512x512_HLS.S30.T12SVB.2020185.v1.4,AZ3304411105620200630,1,train
subsetted_512x512_HLS.S30.T12SVB.2020310.v1.4,AZ3324911096720201021,1,train
subsetted_512x512_HLS.S30.T12SVC.2018215.v1.4,AZ3394811199720180727,1,train
subsetted_512x512_HLS.S30.T12SVC.2019280.v1.4,AZ3395311201220190903,1,train
subsetted_512x512_HLS.S30.T12SWA.2018225.v1.4,AZ3228010995520180726,1,test
subsetted_512x512_HLS.S30.T12SXA.2020187.v1.4,AZ3209510937320200606,1,test
subsetted_512x512_HLS.S30.T12SXA.2020247.v1.4,AZ3238810909020200813,1,train
subsetted_512x512_HLS.S30.T12SXG.2019235.v1.4,UT3783510979920190726,1,train
subsetted_512x512_HLS.S30.T12TTM.2018219.v1.4,NV4180711406520180726,1,train
subsetted_512x512_HLS.S30.T12TTM.2019244.v1.4,NV4193711416620190804,1,train
subsetted_512x512_HLS.S30.T12TUK.2018231.v1.4,UT4050711296920180727,1,test
subsetted_512x512_HLS.S30.T12TUM.2019231.v1.4,UT4177911224220190715,1,train
subsetted_512x512_HLS.S30.T12TUN.2019276.v1.4,ID4299311311120190906,1,train
subsetted_512x512_HLS.S30.T12TUN.2021215.v1.4,ID4254611249720210721,1,train
subsetted_512x512_HLS.S30.T12TUP.2019226.v1.4,ID4371511252320190722,1,train
subsetted_512x512_HLS.S30.T12TVK.2020308.v1.4,UT4032611166920201017,1,val
subsetted_512x512_HLS.S30.T12TVM.2018246.v1.4,UT4194311112320180816,1,train
subsetted_512x512_HLS.S30.T12TVN.2018291.v1.4,ID4257811155220180922,1,train
subsetted_512x512_HLS.S30.T12TVR.2020281.v1.4,MT4577311182220200929,1,val
subsetted_512x512_HLS.S30.T12TWR.2020283.v1.4,MT4572011097420200904,1,train
subsetted_512x512_HLS.S30.T12TXK.2018215.v1.4,CO3968910875820180729,1,train
subsetted_512x512_HLS.S30.T12TXT.2018293.v1.4,MT4762510936620180903,1,train
subsetted_512x512_HLS.S30.T12TXT.2020248.v1.4,MT4758110954820200807,1,train
subsetted_512x512_HLS.S30.T12TYK.2020215.v1.4,CO3976210841920200713,1,train
subsetted_512x512_HLS.S30.T12UXU.2021250.v1.4,MT4801910865120210816,1,train
subsetted_512x512_HLS.S30.T13REQ.2018156.v1.4,TX3076510415220180516,1,val
subsetted_512x512_HLS.S30.T13RGP.2020118.v1.4,TX3022610256120200301,1,train
subsetted_512x512_HLS.S30.T13SBT.2019202.v1.4,NM3349910789720190605,1,train
subsetted_512x512_HLS.S30.T13SBV.2019247.v1.4,NM3534510752720190804,1,train
subsetted_512x512_HLS.S30.T13SCA.2019227.v1.4,NM3644910620720190713,1,test
subsetted_512x512_HLS.S30.T13SDA.2018199.v1.4,NM3636510508520180629,1,train
subsetted_512x512_HLS.S30.T13SDU.2018254.v1.4,NM3436210506320180807,1,train
subsetted_512x512_HLS.S30.T13SEB.2020249.v1.4,CO3701810400020200822,1,train
subsetted_512x512_HLS.S30.T13SFA.2018159.v1.4,OK3694010296020180524,1,test
subsetted_512x512_HLS.S30.T13SFB.2019219.v1.4,CO3711310286620190718,1,train
subsetted_512x512_HLS.S30.T13SFB.2020164.v1.4,CO3735610351820200518,1,test
subsetted_512x512_HLS.S30.T13SFS.2018196.v1.4,NM3317010361120180518,1,train
subsetted_512x512_HLS.S30.T13SFT.2019171.v1.4,NM3418210345020190410,1,train
subsetted_512x512_HLS.S30.T13TBF.2018190.v1.4,CO4078210783620180629,1,train
subsetted_512x512_HLS.S30.T13TCH.2020280.v1.4,WY4301310696720200814,1,train
subsetted_512x512_HLS.S30.T13TDH.2018292.v1.4,WY4326210530420180917,1,train
subsetted_512x512_HLS.S30.T13TDK.2020217.v1.4,MT4504710573520200722,1,train
subsetted_512x512_HLS.S30.T13TDL.2020187.v1.4,MT4529310571720200614,1,test
subsetted_512x512_HLS.S30.T13TDL.2020245.v1.4,MT4564010610720200825,1,train
subsetted_512x512_HLS.S30.T13TDL.2020280.v1.4,MT4590510631720200902,1,train
subsetted_512x512_HLS.S30.T13TEE.2020214.v1.4,CO4014010460020200719,1,test
subsetted_512x512_HLS.S30.T13TEE.2020249.v1.4,CO3991410379420200820,1,train
subsetted_512x512_HLS.S30.T13TFG.2020274.v1.4,NE4165010345220200827,1,train
subsetted_512x512_HLS.S30.T13TGE.2018136.v1.4,CO4037010225020180404,1,train
subsetted_512x512_HLS.S30.T13TGJ.2020309.v1.4,SD4334810247820200914,1,train
subsetted_512x512_HLS.S30.T14RKV.2018213.v1.4,TX3096410129920180702,1,train
subsetted_512x512_HLS.S30.T14RKV.2020278.v1.4,TX3111910137620200901,1,test
subsetted_512x512_HLS.S30.T14RLV.2019223.v1.4,TX3095710045720190723,1,train
subsetted_512x512_HLS.S30.T14RLV.2019348.v1.4,TX3068710057220191007,1,train
subsetted_512x512_HLS.S30.T14RMV.2020280.v1.4,TX3112609904920200802,1,train
subsetted_512x512_HLS.S30.T14RNQ.2021051.v1.4,TX2691709832320210126,1,val
subsetted_512x512_HLS.S30.T14RNV.2018215.v1.4,TX3157209838720180723,1,train
subsetted_512x512_HLS.S30.T14RPS.2019257.v1.4,TX2846709731320190825,1,train
subsetted_512x512_HLS.S30.T14SKA.2019278.v1.4,TX3217410111820190907,1,val
subsetted_512x512_HLS.S30.T14SKB.2019268.v1.4,TX3332410108120190809,1,val
subsetted_512x512_HLS.S30.T14SKD.2018156.v1.4,TX3481010130620180508,1,train
subsetted_512x512_HLS.S30.T14SKE.2018156.v1.4,TX3565810161920180413,1,test
subsetted_512x512_HLS.S30.T14SKF.2019246.v1.4,OK3671910126720190819,1,train
subsetted_512x512_HLS.S30.T14SLC.2019258.v1.4,TX3362710093720190817,1,val
subsetted_512x512_HLS.S30.T14SLD.2018163.v1.4,TX3464410105120180510,1,val
subsetted_512x512_HLS.S30.T14SMA.2020185.v1.4,TX3185709976920200614,1,train
subsetted_512x512_HLS.S30.T14SMB.2019228.v1.4,TX3312809957020190729,1,train
subsetted_512x512_HLS.S30.T14SMC.2018213.v1.4,TX3378209927320180716,1,train
subsetted_512x512_HLS.S30.T14SNA.2018215.v1.4,TX3165409878420180723,1,train
subsetted_512x512_HLS.S30.T14SNG.2020118.v1.4,KS3702809890220200325,1,val
subsetted_512x512_HLS.S30.T14SPD.2018100.v1.4,OK3434009756220180322,1,train
subsetted_512x512_HLS.S30.T14SPF.2019345.v1.4,OK3669509679920191116,1,train
subsetted_512x512_HLS.S30.T14SPJ.2019345.v1.4,KS3921209676120191113,1,train
subsetted_512x512_HLS.S30.T14SQE.2018075.v1.4,OK3529509619120180124,1,train
subsetted_512x512_HLS.S30.T14SQE.2018100.v1.4,OK3557109641620180320,1,train
subsetted_512x512_HLS.S30.T14SQG.2020085.v1.4,KS3786109647720200108,1,train
subsetted_512x512_HLS.S30.T14TKM.2019144.v1.4,NE4166810220320190321,1,test
subsetted_512x512_HLS.S30.T14UQU.2019163.v1.4,MN4823209549720190530,1,train
subsetted_512x512_HLS.S30.T15RWQ.2021098.v1.4,LA3111809256120210309,1,test
subsetted_512x512_HLS.S30.T15SXB.2019134.v1.4,MO3743109121220190409,1,val
subsetted_512x512_HLS.S30.T16RFU.2019105.v1.4,FL3011008549020190330,1,train
subsetted_512x512_HLS.S30.T16RFU.2019305.v1.4,FL3005608509020190916,1,test
subsetted_512x512_HLS.S30.T16RGU.2019277.v1.4,FL3037408463920190911,1,test
subsetted_512x512_HLS.S30.T16SFF.2021094.v1.4,TN3638708498220210309,1,test
subsetted_512x512_HLS.S30.T17RNL.2019111.v1.4,FL2783908058120190308,1,val
subsetted_512x512_HLS.S30.T17RNM.2019349.v1.4,FL2861908074420191120,1,train
subsetted_512x512_HLS.S30.T17SNA.2021348.v1.4,NC3634008046020211127,1,train
subsetted_512x512_HLS.S30.T18SVJ.2020131.v1.4,NJ3931607511120200409,1,train
subsetted_512x512_HLS.S30.T10SDH.2020248.v1.4,CA3867312307820200817,2,val
subsetted_512x512_HLS.S30.T10SEH.2018245.v1.4,CA3831012199020180810,2,train
subsetted_512x512_HLS.S30.T10SEH.2018280.v1.4,CA3873012240020180908,2,test
subsetted_512x512_HLS.S30.T10SEH.2019305.v1.4,CA3879612276720191023,2,val
subsetted_512x512_HLS.S30.T10SEH.2020190.v1.4,CA3847012204820200606,2,test
subsetted_512x512_HLS.S30.T10SEH.2020285.v1.4,CA3855412253120200927,2,train
subsetted_512x512_HLS.S30.T10SEJ.2018185.v1.4,CA3966012253020180609,2,val
subsetted_512x512_HLS.S30.T10SEJ.2018220.v1.4,CA3919012180020180731,2,test
subsetted_512x512_HLS.S30.T10SEJ.2019185.v1.4,CA3892812226620190608,2,train
subsetted_512x512_HLS.S30.T10SFE.2020267.v1.4,CA3612312160220200819,2,train
subsetted_512x512_HLS.S30.T10SFF.2018155.v1.4,CA3686012078020180502,2,train
subsetted_512x512_HLS.S30.T10SFF.2018190.v1.4,CA3641012100020180604,2,train
subsetted_512x512_HLS.S30.T10SFF.2020250.v1.4,CA3656312164020200816,2,train
subsetted_512x512_HLS.S30.T10SFF.2021189.v1.4,CA3620712156020210618,2,train
subsetted_512x512_HLS.S30.T10SFH.2018185.v1.4,CA3805012095020180629,2,val
subsetted_512x512_HLS.S30.T10SFH.2020185.v1.4,CA3852112120220200612,2,train
subsetted_512x512_HLS.S30.T10SFH.2020245.v1.4,CA3802612076120200818,2,val
subsetted_512x512_HLS.S30.T10SGD.2021306.v1.4,CA3451712013120211011,2,train
subsetted_512x512_HLS.S30.T10SGE.2018247.v1.4,CA3580012036020180806,2,test
subsetted_512x512_HLS.S30.T10SGE.2019187.v1.4,CA3566212040420190612,2,train
